author,authorLabel,pubCount
https://database.factgrid.de/entity/Q396432,Anna Neubert,2
https://database.factgrid.de/entity/Q397374,Ines Röhrer,2
https://database.factgrid.de/entity/Q397376,Sebastian Still,2
https://database.factgrid.de/entity/Q397380,Florian Landes,2
https://database.factgrid.de/entity/Q397388,Isabella Nicka,2
https://database.factgrid.de/entity/Q397406,Jacqueline Klusik-Eckert,2
https://database.factgrid.de/entity/Q397444,Mathias Seuret,2
https://database.factgrid.de/entity/Q397446,Saskia Limbach,2
https://database.factgrid.de/entity/Q397448,Andreas Maier,2
https://database.factgrid.de/entity/Q397454,Andreas Vogel,2
https://database.factgrid.de/entity/Q397468,Chiara Seidl,2
https://database.factgrid.de/entity/Q397470,Martin Thiering,2
https://database.factgrid.de/entity/Q396747,David Maus,2
https://database.factgrid.de/entity/Q397900,Kai Wörner,2
https://database.factgrid.de/entity/Q397904,Stefan Engelberg,2
https://database.factgrid.de/entity/Q397917,Peter Fankhauser,2
https://database.factgrid.de/entity/Q397928,David Dubray,2
https://database.factgrid.de/entity/Q77219,Armin Volkmann,2
https://database.factgrid.de/entity/Q396647,Julia Dudar,2
https://database.factgrid.de/entity/Q396438,Maud Ehrmann,2
https://database.factgrid.de/entity/Q396440,Simon Clematide,2
https://database.factgrid.de/entity/Q396444,Roman Kalyakin,2
https://database.factgrid.de/entity/Q396446,Matteo Romanello,2
https://database.factgrid.de/entity/Q396450,Martin Volk,2
https://database.factgrid.de/entity/Q396651,Jessie Pons,2
https://database.factgrid.de/entity/Q396655,Laure Barbot,2
https://database.factgrid.de/entity/Q396452,Dîlan Canan Çakir,2
https://database.factgrid.de/entity/Q396657,Wladimir Fischer-Nebmaier,2
https://database.factgrid.de/entity/Q396456,Henning Gebhard,2
https://database.factgrid.de/entity/Q396457,Almut Leh,2
https://database.factgrid.de/entity/Q396459,Cord Pagenstecher,2
https://database.factgrid.de/entity/Q396661,Annette Gerstenberg,2
https://database.factgrid.de/entity/Q396674,Thora Hagen,2
https://database.factgrid.de/entity/Q396463,Corinna Dziudzia,2
https://database.factgrid.de/entity/Q396464,Malte Heckelen,2
https://database.factgrid.de/entity/Q396470,Elisabeth Engl,2
https://database.factgrid.de/entity/Q397492,Jakob Sonnberger,2
https://database.factgrid.de/entity/Q398722,Meinard Müller,2
https://database.factgrid.de/entity/Q255071,Maret Nieländer,2
https://database.factgrid.de/entity/Q396753,Rolf Guescini,2
https://database.factgrid.de/entity/Q396755,Sina Menzel,2
https://database.factgrid.de/entity/Q396539,Bill Rebiger,2
https://database.factgrid.de/entity/Q396545,Simone Rebora,2
https://database.factgrid.de/entity/Q396546,Thomas Messerli,2
https://database.factgrid.de/entity/Q396547,Alexander Böhm,2
https://database.factgrid.de/entity/Q396548,Stefan Reiners-Selbach,2
https://database.factgrid.de/entity/Q396549,Jan Baedke,2
https://database.factgrid.de/entity/Q396550,Alejandro Fábregas Tejeda,2
https://database.factgrid.de/entity/Q396554,Patrick Primavesi,2
https://database.factgrid.de/entity/Q396768,Andreas Münzmay,2
https://database.factgrid.de/entity/Q397844,Markus Diem,2
https://database.factgrid.de/entity/Q397500,Lino Wehrheim,2
https://database.factgrid.de/entity/Q397854,Frederik Simon Bäumer,2
https://database.factgrid.de/entity/Q397860,Wiebke Helm,2
https://database.factgrid.de/entity/Q397864,Thomas Mandl,2
https://database.factgrid.de/entity/Q397866,Sebastian Schmideler,2
https://database.factgrid.de/entity/Q397530,Joachim Veit,2
https://database.factgrid.de/entity/Q397542,Volker Hartmann,2
https://database.factgrid.de/entity/Q144067,Barbara Fischer,2
https://database.factgrid.de/entity/Q397502,Bernhard Liebl,2
https://database.factgrid.de/entity/Q397596,Lukas Harzenetter,2
https://database.factgrid.de/entity/Q396779,Thomas Scherer,2
https://database.factgrid.de/entity/Q396764,Stefanie Schneider,2
https://database.factgrid.de/entity/Q396569,Kristina Genzel,2
https://database.factgrid.de/entity/Q396571,Klaus-Peter Möller,2
https://database.factgrid.de/entity/Q396572,Silke Kalmer,2
https://database.factgrid.de/entity/Q396792,Stefan Büdenbender,2
https://database.factgrid.de/entity/Q396585,Peter Meyer,2
https://database.factgrid.de/entity/Q396590,Tillmann Dönicke,2
https://database.factgrid.de/entity/Q397938,Daniel Althof,2
https://database.factgrid.de/entity/Q398058,Anna Aschauer,2
https://database.factgrid.de/entity/Q398065,Christian Theisen,2
https://database.factgrid.de/entity/Q398066,Christine Blanken,2
https://database.factgrid.de/entity/Q398025,Elisa Herrmann,2
https://database.factgrid.de/entity/Q398071,Noah Bubenhofer,2
https://database.factgrid.de/entity/Q398072,Daniel Burckhardt,2
https://database.factgrid.de/entity/Q398077,Florian Fuchs,2
https://database.factgrid.de/entity/Q397762,Ulrike Fußbahn,2
https://database.factgrid.de/entity/Q398079,Stephan Makowski,2
https://database.factgrid.de/entity/Q398080,Daniel Jeller,2
https://database.factgrid.de/entity/Q398091,Marco Jürgens,2
https://database.factgrid.de/entity/Q396700,Katharina Dietz,2
https://database.factgrid.de/entity/Q396704,Moritz Steffes,2
https://database.factgrid.de/entity/Q395527,Caroline Müller,2
https://database.factgrid.de/entity/Q396473,John Bateman,2
https://database.factgrid.de/entity/Q395087,Julia Beck,2
https://database.factgrid.de/entity/Q395088,Franziska Voß,2
https://database.factgrid.de/entity/Q396480,Sara Tiefenbacher,2
https://database.factgrid.de/entity/Q396484,Maxim Wittenbecher,2
https://database.factgrid.de/entity/Q396710,Melina Jander,2
https://database.factgrid.de/entity/Q396493,Jan Wierzoch,2
https://database.factgrid.de/entity/Q396495,David Knecht,2
https://database.factgrid.de/entity/Q396723,Heinz-Günter Kuper,2
https://database.factgrid.de/entity/Q396504,Maximilian Schrott,2
https://database.factgrid.de/entity/Q398051,Peter Uhrig,2
https://database.factgrid.de/entity/Q396505,Marcus Lampert,2
https://database.factgrid.de/entity/Q396506,Chiao-I Tseng,2
https://database.factgrid.de/entity/Q396738,Dennis Mischke,2
https://database.factgrid.de/entity/Q396741,Anja Grebe,2
https://database.factgrid.de/entity/Q398005,Christian Forney,2
https://database.factgrid.de/entity/Q398116,Greta Franzini,2
https://database.factgrid.de/entity/Q398117,Mike Kestemont,2
https://database.factgrid.de/entity/Q398119,Kristina Barthel,2
https://database.factgrid.de/entity/Q398122,Simone Gerhards,2
https://database.factgrid.de/entity/Q397740,Anke Begerow,2
https://database.factgrid.de/entity/Q397742,Uta Gaidys,2
https://database.factgrid.de/entity/Q398131,Anke Bosse,2
https://database.factgrid.de/entity/Q398133,Katharina Godler,2
https://database.factgrid.de/entity/Q397983,Sven Gronemeyer,2
https://database.factgrid.de/entity/Q397984,Elisabeth Wagner,2
https://database.factgrid.de/entity/Q397985,Katja Diederichs,2
https://database.factgrid.de/entity/Q397986,Nikolai Grube,2
https://database.factgrid.de/entity/Q1380516,Marjam Trautmann,2
https://database.factgrid.de/entity/Q397630,Andreas Mertgens,2
https://database.factgrid.de/entity/Q397644,Patrick Jentsch,2
https://database.factgrid.de/entity/Q989378,Nina C. Rastinger,2
https://database.factgrid.de/entity/Q397660,Jörg Ritter,2
https://database.factgrid.de/entity/Q397670,Lisa Eggert,2
https://database.factgrid.de/entity/Q397692,Fabian Offert,2
https://database.factgrid.de/entity/Q397696,Elisabeth Raunig,2
https://database.factgrid.de/entity/Q398147,Marius Hug,2
https://database.factgrid.de/entity/Q398149,Julia Wildgans,2
https://database.factgrid.de/entity/Q398026,Julian Jarosch,2
https://database.factgrid.de/entity/Q397943,Wolfgang Kesselheim,2
https://database.factgrid.de/entity/Q398399,Thomas Gloning,2
https://database.factgrid.de/entity/Q398408,Bernhard Strecker,2
https://database.factgrid.de/entity/Q398409,Stephan Büttner,2
https://database.factgrid.de/entity/Q398309,Michael Falkenthal,2
https://database.factgrid.de/entity/Q398415,Frank Hentschel,2
https://database.factgrid.de/entity/Q398418,Michael Kleineberg,2
https://database.factgrid.de/entity/Q398426,Angelika Storrer,2
https://database.factgrid.de/entity/Q398428,Robert Casties,2
https://database.factgrid.de/entity/Q398429,Eric Decker,2
https://database.factgrid.de/entity/Q398292,Eliane Kurmann,2
https://database.factgrid.de/entity/Q398293,Jan Baumann,2
https://database.factgrid.de/entity/Q398294,Enrico Natale,2
https://database.factgrid.de/entity/Q397940,Martin Unold,2
https://database.factgrid.de/entity/Q397942,Frederik Schlupkothen,2
https://database.factgrid.de/entity/Q397949,Tolga Uslu,2
https://database.factgrid.de/entity/Q397950,Rüdiger Gleim,2
https://database.factgrid.de/entity/Q397951,Daniel Baumartz,2
https://database.factgrid.de/entity/Q398643,Sascha Foerster,2
https://database.factgrid.de/entity/Q398638,Ute Recker-Hamm,2
https://database.factgrid.de/entity/Q398639,Matthias Schneider,2
https://database.factgrid.de/entity/Q398625,Günter Mühlberger,2
https://database.factgrid.de/entity/Q398599,Dominik Lengyel,2
https://database.factgrid.de/entity/Q398600,Catherine Toulouse,2
https://database.factgrid.de/entity/Q398249,Andreas Oberhoff,2
https://database.factgrid.de/entity/Q398494,Marie Hinrichs,2
https://database.factgrid.de/entity/Q398659,Frank Wiegand,2
https://database.factgrid.de/entity/Q398661,Anette Frank,2
https://database.factgrid.de/entity/Q398261,Erhard Hinrichs,2
https://database.factgrid.de/entity/Q398669,Florian Schmaltz,2
https://database.factgrid.de/entity/Q398010,Marcel Schaeben,2
https://database.factgrid.de/entity/Q398015,Severin Simmler,2
https://database.factgrid.de/entity/Q398314,Elisabeth Eder,2
https://database.factgrid.de/entity/Q398328,Robert Klugseder,2
https://database.factgrid.de/entity/Q398227,Katalin Lejtovicz,2
https://database.factgrid.de/entity/Q398201,Thomas Krause,2
https://database.factgrid.de/entity/Q398206,Franz Keilholz,2
https://database.factgrid.de/entity/Q398209,Xiaozhou Yu,2
https://database.factgrid.de/entity/Q398302,Amelie Dorn,2
https://database.factgrid.de/entity/Q398340,Roberto Therón,2
https://database.factgrid.de/entity/Q398253,Lukas Pfahler,2
https://database.factgrid.de/entity/Q398254,Samira Tabti,2
https://database.factgrid.de/entity/Q398345,Christopher Johnson,2
https://database.factgrid.de/entity/Q398720,Benjamin Wolff Bohl,2
https://database.factgrid.de/entity/Q397768,Vera Faßhauer,2
https://database.factgrid.de/entity/Q397782,Grund Vera,2
https://database.factgrid.de/entity/Q397802,Maximilian Noichl,2
https://database.factgrid.de/entity/Q397804,Franziska Pannach,2
https://database.factgrid.de/entity/Q396026,Tinghui Duan,2
https://database.factgrid.de/entity/Q397822,Jasmin Pfeiffer,2
https://database.factgrid.de/entity/Q397824,Maria Effinger,2
https://database.factgrid.de/entity/Q398215,Sarah Schulz,2
https://database.factgrid.de/entity/Q398355,Nora Echelmeyer,2
https://database.factgrid.de/entity/Q397546,Dominik Kasper,2
https://database.factgrid.de/entity/Q398357,Max Grüntgens,2
https://database.factgrid.de/entity/Q398363,Dorothee Meister,2
https://database.factgrid.de/entity/Q398369,Lena Hettinger,2
https://database.factgrid.de/entity/Q398224,Andrea Schilz,2
https://database.factgrid.de/entity/Q398375,Timo Gnadt,2
https://database.factgrid.de/entity/Q398378,Wiltrud Wagner,2
https://database.factgrid.de/entity/Q398379,Christine Gruber,2
https://database.factgrid.de/entity/Q398262,Wolfram Horstmann,2
https://database.factgrid.de/entity/Q398287,Michael Piotrowski,2
https://database.factgrid.de/entity/Q398291,Regina Doppelbauer,2
https://database.factgrid.de/entity/Q398296,Barbara Fichtl,2
https://database.factgrid.de/entity/Q398297,Werner Köhler,2
https://database.factgrid.de/entity/Q398299,Frank Henze,2
https://database.factgrid.de/entity/Q398155,Roman Klinger,2
https://database.factgrid.de/entity/Q398156,Manuel Braun,2
https://database.factgrid.de/entity/Q398157,Sebastian Padó,2
https://database.factgrid.de/entity/Q398161,Carina Koch,2
https://database.factgrid.de/entity/Q398179,Carolin Hahn,2
https://database.factgrid.de/entity/Q398180,Beata Mache,2
https://database.factgrid.de/entity/Q398185,Ben Heuwing,2
https://database.factgrid.de/entity/Q398189,Jürgen Rolshoven,2
https://database.factgrid.de/entity/Q398686,Florian Fink,2
https://database.factgrid.de/entity/Q398696,Martin Warnke,2
https://database.factgrid.de/entity/Q398740,Matthias Lang,2
https://database.factgrid.de/entity/Q398537,Matthias Lemke,2
https://database.factgrid.de/entity/Q398520,Thomas Krefeld,2
https://database.factgrid.de/entity/Q398533,Sebastian Dumm,2
https://database.factgrid.de/entity/Q398765,Axel Philipps,2
https://database.factgrid.de/entity/Q398865,Christian Riepl,2
https://database.factgrid.de/entity/Q398675,Wolfgang Spickermann,2
https://database.factgrid.de/entity/Q398674,Johannes Stigler,2
https://database.factgrid.de/entity/Q398680,Manfred Thaller,2
https://database.factgrid.de/entity/Q398614,Karlheinz Mörth,2
https://database.factgrid.de/entity/Q398690,Katharina Pektor,2
https://database.factgrid.de/entity/Q398694,Christian Pölitz,2
https://database.factgrid.de/entity/Q398635,Geert Kessels,2
https://database.factgrid.de/entity/Q398636,Pim van Bree,2
https://database.factgrid.de/entity/Q398581,Stefan Alscher,2
https://database.factgrid.de/entity/Q398582,Michael Bender,2
https://database.factgrid.de/entity/Q398547,Björn Senft,2
https://database.factgrid.de/entity/Q398585,Axel Berndt,2
https://database.factgrid.de/entity/Q398616,Dennis Zielke,2
https://database.factgrid.de/entity/Q398617,Andreas Ellwardt,2
https://database.factgrid.de/entity/Q398885,Martina Semlak,2
https://database.factgrid.de/entity/Q398769,Jakub Simek,2
https://database.factgrid.de/entity/Q398490,Christoph Draxler,2
https://database.factgrid.de/entity/Q398493,Thomas Kisler,2
https://database.factgrid.de/entity/Q989482,Radoslav Petkov,2
https://database.factgrid.de/entity/Q349959,Jörg Hörnschemeyer,2
https://database.factgrid.de/entity/Q398709,Yury Arzhanov,2
https://database.factgrid.de/entity/Q398549,Hanno Biber,2
https://database.factgrid.de/entity/Q398792,Frank Binder,2
https://database.factgrid.de/entity/Q398794,Markus Roth,2
https://database.factgrid.de/entity/Q398529,Miriam Butt,2
https://database.factgrid.de/entity/Q398531,Katharina Holzinger,2
https://database.factgrid.de/entity/Q398535,Valentin Gold,2
https://database.factgrid.de/entity/Q398525,Ingo Caesar,2
https://database.factgrid.de/entity/Q398522,Peter M. Fischer,2
https://database.factgrid.de/entity/Q398833,Robert Forkel,2
https://database.factgrid.de/entity/Q398229,Udo Andraschke,2
https://database.factgrid.de/entity/Q398231,Hannes Kahl,2
https://database.factgrid.de/entity/Q398233,Oliver Bräckel,2
https://database.factgrid.de/entity/Q398551,Andreas Weiß,2
https://database.factgrid.de/entity/Q398712,Johanna Puhl,2
https://database.factgrid.de/entity/Q989326,Richard Diebel,2
https://database.factgrid.de/entity/Q989548,Aline Deicke,2
https://database.factgrid.de/entity/Q398474,Tobias Kraft,2
https://database.factgrid.de/entity/Q989363,Isabel Eiser,2
https://database.factgrid.de/entity/Q989368,Tim Fischer,2
https://database.factgrid.de/entity/Q989373,Florian Schneider,2
https://database.factgrid.de/entity/Q398447,Roman Capsamun,2
https://database.factgrid.de/entity/Q398470,Zakharia Pourtskhvanidze,2
https://database.factgrid.de/entity/Q398436,Stefanie Gehrke,2
https://database.factgrid.de/entity/Q989337,Sarah-Mai Dang,2
https://database.factgrid.de/entity/Q989469,Luca Giovannini,2
https://database.factgrid.de/entity/Q989530,Brigitte Grote,2
https://database.factgrid.de/entity/Q989377,Thomas Nikolaus Haider,2
https://database.factgrid.de/entity/Q1205471,Tim Henning,2
https://database.factgrid.de/entity/Q989520,Agnes Hilger,2
https://database.factgrid.de/entity/Q989405,Jonas Widmer,2
https://database.factgrid.de/entity/Q1380261,Jascha Merijn Schmitz,2
https://database.factgrid.de/entity/Q989418,Magdalena Kaltseis,2
https://database.factgrid.de/entity/Q989555,Ariadne Baresch,2
https://database.factgrid.de/entity/Q1380182,Stephanie Klauk,2
https://database.factgrid.de/entity/Q1380262,Pascal Schmolenzky,2
https://database.factgrid.de/entity/Q877941,Susanne Al-Eryānī,2
https://database.factgrid.de/entity/Q989383,Elisabeth Dietrich,2
https://database.factgrid.de/entity/Q1380269,Julian Stalter,2
https://database.factgrid.de/entity/Q1380115,Mari Akazawa,2
https://database.factgrid.de/entity/Q885945,Stefan Müller,2
https://database.factgrid.de/entity/Q1380204,Piroska Lendvai,2
https://database.factgrid.de/entity/Q1380241,Elena Renje,2
https://database.factgrid.de/entity/Q1380189,Dominik Kremer,2
https://database.factgrid.de/entity/Q245658,Clemens Beck,2
https://database.factgrid.de/entity/Q251685,Johanna Sophia Störiko,2
https://database.factgrid.de/entity/Q398538,Maike Müller,2
https://database.factgrid.de/entity/Q499875,Pauline Junginger,2
https://database.factgrid.de/entity/Q989407,Julia Koch,2
https://database.factgrid.de/entity/Q989481,Nadja Schauffler,2
https://database.factgrid.de/entity/Q989432,Michael Kurzmeier,2
https://database.factgrid.de/entity/Q398461,Michael Lambertz,2
https://database.factgrid.de/entity/Q396743,Simon Meier-Vieracker,2
https://database.factgrid.de/entity/Q989449,Sarah Pittroff,2
https://database.factgrid.de/entity/Q989468,Jonatan Steller,2
https://database.factgrid.de/entity/Q989466,Sabrina Strutz,2
https://database.factgrid.de/entity/Q750599,Karoline Lemke,2
https://database.factgrid.de/entity/Q750603,Christoph Kudella,2
https://database.factgrid.de/entity/Q77192,Bart Soethaert,2
https://database.factgrid.de/entity/Q989366,Lena-Luise Stahn,2
https://database.factgrid.de/entity/Q989362,Nadine Sutor,2
https://database.factgrid.de/entity/Q1380439,Sebastian David Schiller-Stoff,2
https://database.factgrid.de/entity/Q1350097,Sandra König,2
https://database.factgrid.de/entity/Q398565,Jana Klawitter,2
https://database.factgrid.de/entity/Q1380143,Claudia Esch,2
https://database.factgrid.de/entity/Q398483,Michael Smuc,2
https://database.factgrid.de/entity/Q1380258,Jonathan Schimpf,2
https://database.factgrid.de/entity/Q1380298,Martin Wiegand,2
https://database.factgrid.de/entity/Q1380443,Annika Schröer,2
https://database.factgrid.de/entity/Q398449,Simeon Herteis,2
https://database.factgrid.de/entity/Q398484,Adrien Barbaresi,2
https://database.factgrid.de/entity/Q398956,Uwe Kretschmer,2
https://database.factgrid.de/entity/Q1380358,Philippe Genêt,2
https://database.factgrid.de/entity/Q1380212,Jana-Katharina Mende,2
https://database.factgrid.de/entity/Q1380285,Laura Untner,2
https://database.factgrid.de/entity/Q1380175,Thomas Jurczyk,2
https://database.factgrid.de/entity/Q1380202,Johannes Leitgeb,2
https://database.factgrid.de/entity/Q1380445,Mark Schwindt,2
https://database.factgrid.de/entity/Q398519,Desislava Zhekova,2
https://database.factgrid.de/entity/Q398523,Nils Diewald,2
https://database.factgrid.de/entity/Q398524,Marc Kupietz,2
https://database.factgrid.de/entity/Q1380190,Sina Krottmaier,2
https://database.factgrid.de/entity/Q1380248,Lennart Rouxel,2
https://database.factgrid.de/entity/Q1380134,Matthias Buschmeier,2
https://database.factgrid.de/entity/Q878849,Kolja Bailly,2
https://database.factgrid.de/entity/Q1380268,Mark Spoerer,2
https://database.factgrid.de/entity/Q1380140,Sophie Eckenstaler,2
https://database.factgrid.de/entity/Q989352,Jascha Schmitz,2
https://database.factgrid.de/entity/Q989386,Florian Atzenhofer-Baumgartner,2
https://database.factgrid.de/entity/Q989387,Florian Lamminger,2
https://database.factgrid.de/entity/Q1380271,Petra Steiner,2
https://database.factgrid.de/entity/Q1380450,Marina Spielberg,2
https://database.factgrid.de/entity/Q1380417,Lilly Osburg,2
https://database.factgrid.de/entity/Q1380117,Fernanda Alvares Freire,2
https://database.factgrid.de/entity/Q909422,Q909422,2
https://database.factgrid.de/entity/Q396513,Sabine Imeri,2
https://database.factgrid.de/entity/Q398556,Friedemann Vogel,2
https://database.factgrid.de/entity/Q1380322,Philipp Bayerschmidt,2
https://database.factgrid.de/entity/Q1380247,Lisa Rosendahl,2
https://database.factgrid.de/entity/Q396524,Sina Zarriess,2
https://database.factgrid.de/entity/Q1380170,Dorothee Huff,2
https://database.factgrid.de/entity/Q1380176,Jan Kamlah,2
https://database.factgrid.de/entity/Q1380211,Madlin Marenec,2
https://database.factgrid.de/entity/Q1380267,Tomash Shtohryn,2
https://database.factgrid.de/entity/Q989536,Christian Vater,2
https://database.factgrid.de/entity/Q499854,Oleksandra Bruns,2
https://database.factgrid.de/entity/Q701552,Heike Fliegl,2
https://database.factgrid.de/entity/Q989408,Julia Tolksdorf,2
https://database.factgrid.de/entity/Q1380122,Theodore Beers,2
https://database.factgrid.de/entity/Q396523,Ronja Utescher,2
https://database.factgrid.de/entity/Q1380252,Ruth Sander,2
https://database.factgrid.de/entity/Q396746,Elisabeth Mollenhauer,2
https://database.factgrid.de/entity/Q1380113,Raven Adam,2
https://database.factgrid.de/entity/Q1380119,Saranya Balasubramanian,2
https://database.factgrid.de/entity/Q1380149,Manfred Füllsack,2
https://database.factgrid.de/entity/Q1380183,Jörn Kleinert,2
https://database.factgrid.de/entity/Q1380221,Wiltrud Mölzer,2
https://database.factgrid.de/entity/Q1380286,Klara Venglarova,2
https://database.factgrid.de/entity/Q396807,Alíz Horváth,2
https://database.factgrid.de/entity/Q396389,Lisa Hampel,1
https://database.factgrid.de/entity/Q396390,Ruslan Asabidi,1
https://database.factgrid.de/entity/Q396392,Katarzyna Adamczak,1
https://database.factgrid.de/entity/Q396394,Sajawel Ahmed,1
https://database.factgrid.de/entity/Q396395,Misbahur Rehman,1
https://database.factgrid.de/entity/Q396396,Joshua Tischlik,1
https://database.factgrid.de/entity/Q396397,Carl Kruse,1
https://database.factgrid.de/entity/Q396399,Ömer Özsoy,1
https://database.factgrid.de/entity/Q396601,Miriam Akkermann,1
https://database.factgrid.de/entity/Q396610,Frederik Arnold,1
https://database.factgrid.de/entity/Q396611,Benjamin Fiechter,1
https://database.factgrid.de/entity/Q396401,Konstantin Henke,1
https://database.factgrid.de/entity/Q396402,Alkyoni Baglatzi,1
https://database.factgrid.de/entity/Q396403,Georgios Velissaropoulos,1
https://database.factgrid.de/entity/Q396404,Bernhard Bauer,1
https://database.factgrid.de/entity/Q396405,Mia Berg,1
https://database.factgrid.de/entity/Q396408,Eva Bischoff,1
https://database.factgrid.de/entity/Q396409,Anja Schwarz,1
https://database.factgrid.de/entity/Q396411,Jasmin Wieloch,1
https://database.factgrid.de/entity/Q396412,Melina Plakidis,1
https://database.factgrid.de/entity/Q396417,Cora Krömer,1
https://database.factgrid.de/entity/Q396626,Judith Brottrager,1
https://database.factgrid.de/entity/Q396418,Lars Langer,1
https://database.factgrid.de/entity/Q396419,Roland Borgards,1
https://database.factgrid.de/entity/Q396420,Esther Köhring,1
https://database.factgrid.de/entity/Q396421,Christian Wirth,1
https://database.factgrid.de/entity/Q396422,Marcel Lepper,1
https://database.factgrid.de/entity/Q396423,Irmgard Wirtz Eybl,1
https://database.factgrid.de/entity/Q396631,Bernhard Fetz,1
https://database.factgrid.de/entity/Q396425,Nadine Schlomske-Bodenstein,1
https://database.factgrid.de/entity/Q396633,Fabian Bühler,1
https://database.factgrid.de/entity/Q396636,Bernhard Standl,1
https://database.factgrid.de/entity/Q396637,Dominik Bönisch,1
https://database.factgrid.de/entity/Q396427,Vera Maria Charvat,1
https://database.factgrid.de/entity/Q396428,Michał Mrugalski,1
https://database.factgrid.de/entity/Q396644,Sabine de Günther,1
https://database.factgrid.de/entity/Q396437,Cora Rok,1
https://database.factgrid.de/entity/Q397365,Andreas Lüschow,1
https://database.factgrid.de/entity/Q397370,Florian Babl,1
https://database.factgrid.de/entity/Q397372,Marcel Eisterhues,1
https://database.factgrid.de/entity/Q397390,Peter Hinkelmanns,1
https://database.factgrid.de/entity/Q397392,Miriam Landkammer,1
https://database.factgrid.de/entity/Q397394,Manuel Schwembacher,1
https://database.factgrid.de/entity/Q397396,Katharina Zeppezauer-Wachauer,1
https://database.factgrid.de/entity/Q397398,Burkhard Meyer-Sickendiek,1
https://database.factgrid.de/entity/Q397400,Timo Baumann,1
https://database.factgrid.de/entity/Q397402,Hussein Hussein,1
https://database.factgrid.de/entity/Q397412,Lisa Landes,1
https://database.factgrid.de/entity/Q397420,Jens Albrecht,1
https://database.factgrid.de/entity/Q397422,Robert Lehmann,1
https://database.factgrid.de/entity/Q397424,Julia Heinig,1
https://database.factgrid.de/entity/Q397432,Markus Eckl,1
https://database.factgrid.de/entity/Q397440,Anneli Kraft,1
https://database.factgrid.de/entity/Q397456,Sarah Ihden,1
https://database.factgrid.de/entity/Q397458,Ramona Roller,1
https://database.factgrid.de/entity/Q397460,Frank Schweitzer,1
https://database.factgrid.de/entity/Q397472,Nathalie Wiedmer,1
https://database.factgrid.de/entity/Q397874,Dietrich Parlitz,1
https://database.factgrid.de/entity/Q397878,Severin Burg,1
https://database.factgrid.de/entity/Q397880,Helmut Küchenhoff,1
https://database.factgrid.de/entity/Q397882,Nils Meyer,1
https://database.factgrid.de/entity/Q397884,Julia Rössel,1
https://database.factgrid.de/entity/Q397886,Markus Bald,1
https://database.factgrid.de/entity/Q397888,Vincenzo Damiani,1
https://database.factgrid.de/entity/Q397890,Holger Essler,1
https://database.factgrid.de/entity/Q397892,Björn Eyeselein,1
https://database.factgrid.de/entity/Q397894,Jan-Oliver Decker,1
https://database.factgrid.de/entity/Q397899,Jan Gorisch,1
https://database.factgrid.de/entity/Q397901,Josip Batinic,1
https://database.factgrid.de/entity/Q397903,Joachim Gasch,1
https://database.factgrid.de/entity/Q397905,Tim Geelhaar,1
https://database.factgrid.de/entity/Q397907,Dana Persch,1
https://database.factgrid.de/entity/Q397911,David Rittershaus,1
https://database.factgrid.de/entity/Q397913,Julia Brandt,1
https://database.factgrid.de/entity/Q397914,Karolina Jara,1
https://database.factgrid.de/entity/Q397916,Carsten Klaus,1
https://database.factgrid.de/entity/Q397918,Dietrich Klakow,1
https://database.factgrid.de/entity/Q397919,Sebastian Kempf,1
https://database.factgrid.de/entity/Q397927,Patrick Toschka,1
https://database.factgrid.de/entity/Q397932,Felix Feldmann,1
https://database.factgrid.de/entity/Q396442,Andreas Fickers,1
https://database.factgrid.de/entity/Q396445,Frederic Kaplan,1
https://database.factgrid.de/entity/Q396447,Paul Schroeder,1
https://database.factgrid.de/entity/Q396449,Thijs van Beek,1
https://database.factgrid.de/entity/Q396652,Tim Feldmüller,1
https://database.factgrid.de/entity/Q396451,Yim Seung-Bin,1
https://database.factgrid.de/entity/Q396653,Alireza Zarei,1
https://database.factgrid.de/entity/Q396656,Edward Gray,1
https://database.factgrid.de/entity/Q396659,Richard Lein,1
https://database.factgrid.de/entity/Q396453,Florian Fleischmann,1
https://database.factgrid.de/entity/Q396455,Markus Frank,1
https://database.factgrid.de/entity/Q396460,Antonina Werthmann,1
https://database.factgrid.de/entity/Q396672,Silvia Eunice Gutiérrez De la Torre,1
https://database.factgrid.de/entity/Q396462,Anna Katharina Heiniger,1
https://database.factgrid.de/entity/Q396466,Fabienne Burkhard,1
https://database.factgrid.de/entity/Q396467,Torsten Schenk,1
https://database.factgrid.de/entity/Q396677,Felix Ernst,1
https://database.factgrid.de/entity/Q396468,Rebekka Borges,1
https://database.factgrid.de/entity/Q396469,Anke Debbeler,1
https://database.factgrid.de/entity/Q396689,Giulia Grisot,1
https://database.factgrid.de/entity/Q396471,Mareen Geestmann,1
https://database.factgrid.de/entity/Q396472,Michelle Weidling,1
https://database.factgrid.de/entity/Q397486,Matthias Holzer,1
https://database.factgrid.de/entity/Q397488,Antonia Nussmüller,1
https://database.factgrid.de/entity/Q397496,Alexander Hartelt,1
https://database.factgrid.de/entity/Q397504,Robin Jegan,1
https://database.factgrid.de/entity/Q397512,Anna-Marie Ortloff,1
https://database.factgrid.de/entity/Q397514,Maximiliane Windl,1
https://database.factgrid.de/entity/Q397516,Lydia Güntner,1
https://database.factgrid.de/entity/Q396530,Iris Colditz,1
https://database.factgrid.de/entity/Q396531,Thomas Jügel,1
